country,year,final_v2x_libdem,gov_popul_weighted,date
Suriname,2007,0.671,NA,2007-01-01
Suriname,2008,0.67,NA,2007-12-31
Suriname,2008,0.67,NA,2008-01-01
Suriname,2009,0.67,NA,2008-12-31
Suriname,2009,0.67,NA,2009-01-01
Suriname,2010,0.65,NA,2009-12-31
Suriname,2010,0.65,NA,2010-01-01
Suriname,2011,0.643,NA,2010-12-31
Suriname,2011,0.643,NA,2011-01-01
Suriname,2012,0.642,NA,2011-12-31
Suriname,2012,0.642,NA,2012-01-01
Suriname,2013,0.64,NA,2012-12-31
Suriname,2013,0.64,NA,2013-01-01
Suriname,2014,0.64,NA,2013-12-31
Suriname,2014,0.64,NA,2014-01-01
Suriname,2015,0.648,NA,2014-12-31
Suriname,2015,0.648,NA,2015-01-01
Suriname,2016,0.644,NA,2015-12-31
Suriname,2016,0.644,NA,2016-01-01
Suriname,2017,0.636,NA,2016-12-31
Suriname,2017,0.636,NA,2017-01-01
Suriname,2018,0.624,NA,2017-12-31
Suriname,2018,0.624,NA,2018-01-01
Suriname,2019,0.593,NA,2018-12-31
Suriname,2019,0.593,NA,2019-01-01
Suriname,2020,0.64,NA,2019-12-31
Suriname,2020,0.64,NA,2020-01-01
Suriname,2021,0.623,NA,2020-12-31
Suriname,2021,0.623,NA,2021-01-01
Suriname,2022,0.653,NA,2021-12-31
Suriname,2022,0.653,NA,2022-01-01
Sweden,1990,0.883,NA,1989-12-31
Sweden,1990,0.883,NA,1990-01-01
Sweden,1991,0.883,0.10806570841889115,1990-12-31
Sweden,1991,0.883,0.10806570841889115,1991-01-01
Sweden,1992,0.883,0.10806570841889115,1991-12-31
Sweden,1992,0.883,0.10806570841889115,1992-01-01
Sweden,1993,0.883,0.10806570841889115,1992-12-31
Sweden,1993,0.883,0.10806570841889115,1993-01-01
Sweden,1994,0.883,0.347,1993-12-31
Sweden,1994,0.883,0.347,1994-01-01
Sweden,1995,0.883,0.347,1994-12-31
Sweden,1995,0.883,0.347,1995-01-01
Sweden,1996,0.883,0.347,1995-12-31
Sweden,1996,0.883,0.347,1996-01-01
Sweden,1997,0.883,0.347,1996-12-31
Sweden,1997,0.883,0.347,1997-01-01
Sweden,1998,0.882,0.4077590361445783,1997-12-31
Sweden,1998,0.882,0.4077590361445783,1998-01-01
Sweden,1999,0.88,0.4077590361445783,1998-12-31
Sweden,1999,0.88,0.4077590361445783,1999-01-01
Sweden,2000,0.88,0.4077590361445783,1999-12-31
Sweden,2000,0.88,0.4077590361445783,2000-01-01
Sweden,2001,0.88,0.4077590361445783,2000-12-31
Sweden,2001,0.88,0.4077590361445783,2001-01-01
Sweden,2002,0.882,0.3829233576642335,2001-12-31
Sweden,2002,0.882,0.3829233576642335,2002-01-01
Sweden,2003,0.885,0.3829233576642335,2002-12-31
Sweden,2003,0.885,0.3829233576642335,2003-01-01
Sweden,2004,0.885,0.3829233576642335,2003-12-31
Sweden,2004,0.885,0.3829233576642335,2004-01-01
Sweden,2005,0.885,0.3829233576642335,2004-12-31
Sweden,2005,0.885,0.3829233576642335,2005-01-01
Sweden,2006,0.888,0.11884901960784315,2005-12-31
Sweden,2006,0.888,0.11884901960784315,2006-01-01
Sweden,2007,0.892,0.11884901960784315,2006-12-31
Sweden,2007,0.892,0.11884901960784315,2007-01-01
Sweden,2008,0.892,0.11884901960784315,2007-12-31
Sweden,2008,0.892,0.11884901960784315,2008-01-01
Sweden,2009,0.892,0.11884901960784315,2008-12-31
Sweden,2009,0.892,0.11884901960784315,2009-01-01
Sweden,2010,0.892,0.1173266129032258,2009-12-31
Sweden,2010,0.892,0.1173266129032258,2010-01-01
Sweden,2011,0.89,0.1173266129032258,2010-12-31
Sweden,2011,0.89,0.1173266129032258,2011-01-01
Sweden,2012,0.894,0.1173266129032258,2011-12-31
Sweden,2012,0.894,0.1173266129032258,2012-01-01
Sweden,2013,0.896,0.1173266129032258,2012-12-31
Sweden,2013,0.896,0.1173266129032258,2013-01-01
Sweden,2014,0.893,0.34154545454545454,2013-12-31
Sweden,2014,0.893,0.34154545454545454,2014-01-01
Sweden,2015,0.89,0.34154545454545454,2014-12-31
Sweden,2015,0.89,0.34154545454545454,2015-01-01
Sweden,2016,0.889,0.34154545454545454,2015-12-31
Sweden,2016,0.889,0.34154545454545454,2016-01-01
Sweden,2017,0.888,0.34154545454545454,2016-12-31
Sweden,2017,0.888,0.34154545454545454,2017-01-01
Sweden,2018,0.885,0.27071816283924843,2017-12-31
Sweden,2018,0.885,0.27071816283924843,2018-01-01
Sweden,2019,0.875,0.27071816283924843,2018-12-31
Sweden,2019,0.875,0.27071816283924843,2019-01-01
Sweden,2020,0.873,0.27071816283924843,2019-12-31
Sweden,2020,0.873,0.27071816283924843,2020-01-01
Sweden,2021,0.871,0.27071816283924843,2020-12-31
Sweden,2021,0.871,0.27071816283924843,2021-01-01
Sweden,2022,0.87,0.27071816283924843,2021-12-31
Sweden,2022,0.87,0.27071816283924843,2022-01-01
Switzerland,1990,0.831,NA,1989-12-31
Switzerland,1990,0.831,NA,1990-01-01
Switzerland,1991,0.834,0.33868965517241384,1990-12-31
Switzerland,1991,0.834,0.33868965517241384,1991-01-01
Switzerland,1992,0.833,0.33868965517241384,1991-12-31
Switzerland,1992,0.833,0.33868965517241384,1992-01-01
Switzerland,1993,0.837,0.33868965517241384,1992-12-31
Switzerland,1993,0.837,0.33868965517241384,1993-01-01
Switzerland,1994,0.837,0.33868965517241384,1993-12-31
Switzerland,1994,0.837,0.33868965517241384,1994-01-01
Switzerland,1995,0.838,0.3751851851851852,1994-12-31
Switzerland,1995,0.838,0.3751851851851852,1995-01-01
Switzerland,1996,0.84,0.3751851851851852,1995-12-31
Switzerland,1996,0.84,0.3751851851851852,1996-01-01
Switzerland,1997,0.84,0.3751851851851852,1996-12-31
Switzerland,1997,0.84,0.3751851851851852,1997-01-01
Switzerland,1998,0.84,0.3751851851851852,1997-12-31
Switzerland,1998,0.84,0.3751851851851852,1998-01-01
Switzerland,1999,0.84,0.4195606936416185,1998-12-31
Switzerland,1999,0.84,0.4195606936416185,1999-01-01
Switzerland,2000,0.839,0.4195606936416185,1999-12-31
Switzerland,2000,0.839,0.4195606936416185,2000-01-01
Switzerland,2001,0.839,0.4195606936416185,2000-12-31
Switzerland,2001,0.839,0.4195606936416185,2001-01-01
Switzerland,2002,0.84,0.4195606936416185,2001-12-31
Switzerland,2002,0.84,0.4195606936416185,2002-01-01
Switzerland,2003,0.845,0.48113450292397664,2002-12-31
Switzerland,2003,0.845,0.48113450292397664,2003-01-01
Switzerland,2004,0.845,0.48113450292397664,2003-12-31
Switzerland,2004,0.845,0.48113450292397664,2004-01-01
Switzerland,2005,0.845,0.48113450292397664,2004-12-31
Switzerland,2005,0.845,0.48113450292397664,2005-01-01
Switzerland,2006,0.845,0.48113450292397664,2005-12-31
Switzerland,2006,0.845,0.48113450292397664,2006-01-01
Switzerland,2007,0.847,0.2622857142857143,2006-12-31
Switzerland,2007,0.847,0.2622857142857143,2007-01-01
Switzerland,2008,0.856,0.2622857142857143,2007-12-31
Switzerland,2008,0.856,0.2622857142857143,2008-01-01
Switzerland,2009,0.855,0.2622857142857143,2008-12-31
Switzerland,2009,0.855,0.2622857142857143,2009-01-01
Switzerland,2010,0.855,0.2622857142857143,2009-12-31
Switzerland,2010,0.855,0.2622857142857143,2010-01-01
Switzerland,2011,0.858,0.4982694610778443,2010-12-31
Switzerland,2011,0.858,0.4982694610778443,2011-01-01
Switzerland,2012,0.867,0.4982694610778443,2011-12-31
Switzerland,2012,0.867,0.4982694610778443,2012-01-01
Switzerland,2013,0.867,0.4982694610778443,2012-12-31
Switzerland,2013,0.867,0.4982694610778443,2013-01-01
Switzerland,2014,0.867,0.4982694610778443,2013-12-31
Switzerland,2014,0.867,0.4982694610778443,2014-01-01
Switzerland,2015,0.865,0.5125416666666667,2014-12-31
Switzerland,2015,0.865,0.5125416666666667,2015-01-01
Switzerland,2016,0.86,0.5125416666666667,2015-12-31
Switzerland,2016,0.86,0.5125416666666667,2016-01-01
Switzerland,2017,0.872,0.5125416666666667,2016-12-31
Switzerland,2017,0.872,0.5125416666666667,2017-01-01
Switzerland,2018,0.872,0.5125416666666667,2017-12-31
Switzerland,2018,0.872,0.5125416666666667,2018-01-01
Switzerland,2019,0.87,0.4979520547945206,2018-12-31
Switzerland,2019,0.87,0.4979520547945206,2019-01-01
Switzerland,2020,0.857,0.4979520547945206,2019-12-31
Switzerland,2020,0.857,0.4979520547945206,2020-01-01
Switzerland,2021,0.851,0.4979520547945206,2020-12-31
Switzerland,2021,0.851,0.4979520547945206,2021-01-01
Switzerland,2022,0.851,0.4979520547945206,2021-12-31
Switzerland,2022,0.851,0.4979520547945206,2022-01-01
Ukraine,1990,0.233,NA,1989-12-31
Ukraine,1990,0.233,NA,1990-01-01
Ukraine,1991,0.279,NA,1990-12-31
Ukraine,1991,0.279,NA,1991-01-01
Ukraine,1992,0.335,NA,1991-12-31
Ukraine,1992,0.335,NA,1992-01-01
Ukraine,1993,0.366,NA,1992-12-31
Ukraine,1993,0.366,NA,1993-01-01
Ukraine,1994,0.362,NA,1993-12-31
Ukraine,1994,0.362,NA,1994-01-01
Ukraine,1995,0.342,NA,1994-12-31
Ukraine,1995,0.342,NA,1995-01-01
Ukraine,1996,0.331,NA,1995-12-31
Ukraine,1996,0.331,NA,1996-01-01
Ukraine,1997,0.305,NA,1996-12-31
Ukraine,1997,0.305,NA,1997-01-01
Ukraine,1998,0.269,0.081,1997-12-31
Ukraine,1998,0.269,0.081,1998-01-01
Ukraine,1999,0.26,0.081,1998-12-31
Ukraine,1999,0.26,0.081,1999-01-01
Ukraine,2000,0.237,0.081,1999-12-31
Ukraine,2000,0.237,0.081,2000-01-01
Ukraine,2001,0.237,0.081,2000-12-31
Ukraine,2001,0.237,0.081,2001-01-01
Ukraine,2002,0.249,0.07925,2001-12-31
Ukraine,2002,0.249,0.07925,2002-01-01
Ukraine,2003,0.267,0.07925,2002-12-31
Ukraine,2003,0.267,0.07925,2003-01-01
Ukraine,2004,0.273,0.07925,2003-12-31
Ukraine,2004,0.273,0.07925,2004-01-01
Ukraine,2005,0.293,0.07925,2004-12-31
Ukraine,2005,0.293,0.07925,2005-01-01
Ukraine,2006,0.381,0.38642192192192193,2005-12-31
Ukraine,2006,0.381,0.38642192192192193,2006-01-01
Ukraine,2007,0.406,0.6178500986193294,2006-12-31
Ukraine,2007,0.406,0.6178500986193294,2007-01-01
Ukraine,2008,0.402,0.6178500986193294,2007-12-31
Ukraine,2008,0.402,0.6178500986193294,2008-01-01
Ukraine,2009,0.401,0.6178500986193294,2008-12-31
Ukraine,2009,0.401,0.6178500986193294,2009-01-01
Ukraine,2010,0.279,0.6178500986193294,2009-12-31
Ukraine,2010,0.279,0.6178500986193294,2010-01-01
Ukraine,2011,0.267,0.6178500986193294,2010-12-31
Ukraine,2011,0.267,0.6178500986193294,2011-01-01
Ukraine,2012,0.267,0.2837925311203319,2011-12-31
Ukraine,2012,0.267,0.2837925311203319,2012-01-01
Ukraine,2013,0.257,0.2837925311203319,2012-12-31
Ukraine,2013,0.257,0.2837925311203319,2013-01-01
Ukraine,2014,0.211,0.4244209702660407,2013-12-31
Ukraine,2014,0.211,0.4244209702660407,2014-01-01
Ukraine,2015,0.221,0.4244209702660407,2014-12-31
Ukraine,2015,0.221,0.4244209702660407,2015-01-01
Ukraine,2016,0.23,0.4244209702660407,2015-12-31
Ukraine,2016,0.23,0.4244209702660407,2016-01-01
Ukraine,2017,0.233,0.4244209702660407,2016-12-31
Ukraine,2017,0.233,0.4244209702660407,2017-01-01
Ukraine,2018,0.237,0.4244209702660407,2017-12-31
Ukraine,2018,0.237,0.4244209702660407,2018-01-01
Ukraine,2019,0.301,0.896,2018-12-31
Ukraine,2019,0.301,0.896,2019-01-01
Ukraine,2020,0.314,0.896,2019-12-31
Ukraine,2020,0.314,0.896,2020-01-01
Ukraine,2021,0.312,0.896,2020-12-31
Ukraine,2021,0.312,0.896,2021-01-01
Ukraine,2022,0.234,0.896,2021-12-31
Ukraine,2022,0.234,0.896,2022-01-01
United Kingdom,1990,0.752,NA,1989-12-31
United Kingdom,1990,0.752,NA,1990-01-01
United Kingdom,1991,0.752,NA,1990-12-31
United Kingdom,1991,0.752,NA,1991-01-01
United Kingdom,1992,0.753,0.18,1991-12-31
United Kingdom,1992,0.753,0.18,1992-01-01
United Kingdom,1993,0.758,0.18,1992-12-31
United Kingdom,1993,0.758,0.18,1993-01-01
United Kingdom,1994,0.761,0.18,1993-12-31
United Kingdom,1994,0.761,0.18,1994-01-01
United Kingdom,1995,0.761,0.18,1994-12-31
United Kingdom,1995,0.761,0.18,1995-01-01
United Kingdom,1996,0.761,0.18,1995-12-31
United Kingdom,1996,0.761,0.18,1996-01-01
United Kingdom,1997,0.754,0.387,1996-12-31
United Kingdom,1997,0.754,0.387,1997-01-01
United Kingdom,1998,0.76,0.387,1997-12-31
United Kingdom,1998,0.76,0.387,1998-01-01
United Kingdom,1999,0.783,0.387,1998-12-31
United Kingdom,1999,0.783,0.387,1999-01-01
United Kingdom,2000,0.797,0.387,1999-12-31
United Kingdom,2000,0.797,0.387,2000-01-01
United Kingdom,2001,0.802,0.323,2000-12-31
United Kingdom,2001,0.802,0.323,2001-01-01
United Kingdom,2002,0.803,0.323,2001-12-31
United Kingdom,2002,0.803,0.323,2002-01-01
United Kingdom,2003,0.803,0.323,2002-12-31
United Kingdom,2003,0.803,0.323,2003-01-01
United Kingdom,2004,0.803,0.323,2003-12-31
United Kingdom,2004,0.803,0.323,2004-01-01
United Kingdom,2005,0.805,0.323,2004-12-31
United Kingdom,2005,0.805,0.323,2005-01-01
United Kingdom,2006,0.809,0.323,2005-12-31
United Kingdom,2006,0.809,0.323,2006-01-01
United Kingdom,2007,0.81,0.323,2006-12-31
United Kingdom,2007,0.81,0.323,2007-01-01
United Kingdom,2008,0.81,0.323,2007-12-31
United Kingdom,2008,0.81,0.323,2008-01-01
United Kingdom,2009,0.81,0.323,2008-12-31
United Kingdom,2009,0.81,0.323,2009-01-01
United Kingdom,2010,0.808,0.20262857142857144,2009-12-31
United Kingdom,2010,0.808,0.20262857142857144,2010-01-01
United Kingdom,2011,0.81,0.20262857142857144,2010-12-31
United Kingdom,2011,0.81,0.20262857142857144,2011-01-01
United Kingdom,2012,0.806,0.20262857142857144,2011-12-31
United Kingdom,2012,0.806,0.20262857142857144,2012-01-01
United Kingdom,2013,0.802,0.20262857142857144,2012-12-31
United Kingdom,2013,0.802,0.20262857142857144,2013-01-01
United Kingdom,2014,0.801,0.20262857142857144,2013-12-31
United Kingdom,2014,0.801,0.20262857142857144,2014-01-01
United Kingdom,2015,0.795,0.189,2014-12-31
United Kingdom,2015,0.795,0.189,2015-01-01
United Kingdom,2016,0.793,0.189,2015-12-31
United Kingdom,2016,0.793,0.189,2016-01-01
United Kingdom,2017,0.808,0.274,2016-12-31
United Kingdom,2017,0.808,0.274,2017-01-01
United Kingdom,2018,0.813,0.274,2017-12-31
United Kingdom,2018,0.813,0.274,2018-01-01
United Kingdom,2019,0.795,0.364,2018-12-31
United Kingdom,2019,0.795,0.364,2019-01-01
United Kingdom,2020,0.808,0.364,2019-12-31
United Kingdom,2020,0.808,0.364,2020-01-01
United Kingdom,2021,0.787,0.364,2020-12-31
United Kingdom,2021,0.787,0.364,2021-01-01
United Kingdom,2022,0.766,0.364,2021-12-31
United Kingdom,2022,0.766,0.364,2022-01-01
Uruguay,1990,0.763,NA,1989-12-31
Uruguay,1990,0.763,NA,1990-01-01
Uruguay,1991,0.764,NA,1990-12-31
Uruguay,1991,0.764,NA,1991-01-01
Uruguay,1992,0.764,NA,1991-12-31
Uruguay,1992,0.764,NA,1992-01-01
Uruguay,1993,0.764,NA,1992-12-31
Uruguay,1993,0.764,NA,1993-01-01
Uruguay,1994,0.762,0.09575471698113208,1993-12-31
Uruguay,1994,0.762,0.09575471698113208,1994-01-01
Uruguay,1995,0.792,0.09575471698113208,1994-12-31
Uruguay,1995,0.792,0.09575471698113208,1995-01-01
Uruguay,1996,0.795,0.09575471698113208,1995-12-31
Uruguay,1996,0.795,0.09575471698113208,1996-01-01
Uruguay,1997,0.791,0.09575471698113208,1996-12-31
Uruguay,1997,0.791,0.09575471698113208,1997-01-01
Uruguay,1998,0.805,0.09575471698113208,1997-12-31
Uruguay,1998,0.805,0.09575471698113208,1998-01-01
Uruguay,1999,0.805,0.12979999999999997,1998-12-31
Uruguay,1999,0.805,0.12979999999999997,1999-01-01
Uruguay,2000,0.801,0.12979999999999997,1999-12-31
Uruguay,2000,0.801,0.12979999999999997,2000-01-01
Uruguay,2001,0.806,0.12979999999999997,2000-12-31
Uruguay,2001,0.806,0.12979999999999997,2001-01-01
Uruguay,2002,0.806,0.12979999999999997,2001-12-31
Uruguay,2002,0.806,0.12979999999999997,2002-01-01
Uruguay,2003,0.792,0.12979999999999997,2002-12-31
Uruguay,2003,0.792,0.12979999999999997,2003-01-01
Uruguay,2004,0.807,0.526,2003-12-31
Uruguay,2004,0.807,0.526,2004-01-01
Uruguay,2005,0.817,0.526,2004-12-31
Uruguay,2005,0.817,0.526,2005-01-01
Uruguay,2006,0.819,0.526,2005-12-31
Uruguay,2006,0.819,0.526,2006-01-01
Uruguay,2007,0.819,0.526,2006-12-31
Uruguay,2007,0.819,0.526,2007-01-01
Uruguay,2008,0.819,0.526,2007-12-31
Uruguay,2008,0.819,0.526,2008-01-01
Uruguay,2009,0.821,0.515,2008-12-31
Uruguay,2009,0.821,0.515,2009-01-01
Uruguay,2010,0.834,0.515,2009-12-31
Uruguay,2010,0.834,0.515,2010-01-01
Uruguay,2011,0.833,0.515,2010-12-31
Uruguay,2011,0.833,0.515,2011-01-01
Uruguay,2012,0.833,0.515,2011-12-31
Uruguay,2012,0.833,0.515,2012-01-01
Uruguay,2013,0.828,0.515,2012-12-31
Uruguay,2013,0.828,0.515,2013-01-01
Uruguay,2014,0.829,0.495,2013-12-31
Uruguay,2014,0.829,0.495,2014-01-01
Uruguay,2015,0.816,0.495,2014-12-31
Uruguay,2015,0.816,0.495,2015-01-01
Uruguay,2016,0.816,0.495,2015-12-31
Uruguay,2016,0.816,0.495,2016-01-01
Uruguay,2017,0.81,0.495,2016-12-31
Uruguay,2017,0.81,0.495,2017-01-01
Uruguay,2018,0.818,0.495,2017-12-31
Uruguay,2018,0.818,0.495,2018-01-01
Uruguay,2019,0.816,0.16477981651376145,2018-12-31
Uruguay,2019,0.816,0.16477981651376145,2019-01-01
Uruguay,2020,0.794,0.16477981651376145,2019-12-31
Uruguay,2020,0.794,0.16477981651376145,2020-01-01
Uruguay,2021,0.775,0.16477981651376145,2020-12-31
Uruguay,2021,0.775,0.16477981651376145,2021-01-01
Uruguay,2022,0.715,0.16477981651376145,2021-12-31
Uruguay,2022,0.715,0.16477981651376145,2022-01-01
Venezuela,1990,0.606,NA,1989-12-31
Venezuela,1990,0.606,NA,1990-01-01
Venezuela,1991,0.626,NA,1990-12-31
Venezuela,1991,0.626,NA,1991-01-01
Venezuela,1992,0.623,NA,1991-12-31
Venezuela,1992,0.623,NA,1992-01-01
Venezuela,1993,0.623,0.6208780487804878,1992-12-31
Venezuela,1993,0.623,0.6208780487804878,1993-01-01
Venezuela,1994,0.607,0.6208780487804878,1993-12-31
Venezuela,1994,0.607,0.6208780487804878,1994-01-01
Venezuela,1995,0.611,0.6208780487804878,1994-12-31
Venezuela,1995,0.611,0.6208780487804878,1995-01-01
Venezuela,1996,0.611,0.6208780487804878,1995-12-31
Venezuela,1996,0.611,0.6208780487804878,1996-01-01
Venezuela,1997,0.609,0.6208780487804878,1996-12-31
Venezuela,1997,0.609,0.6208780487804878,1997-01-01
Venezuela,1998,0.587,0.9085263157894736,1997-12-31
Venezuela,1998,0.587,0.9085263157894736,1998-01-01
Venezuela,1999,0.452,0.9085263157894736,1998-12-31
Venezuela,1999,0.452,0.9085263157894736,1999-01-01
Venezuela,2000,0.312,0.9836969696969696,1999-12-31
Venezuela,2000,0.312,0.9836969696969696,2000-01-01
Venezuela,2001,0.287,0.9836969696969696,2000-12-31
Venezuela,2001,0.287,0.9836969696969696,2001-01-01
Venezuela,2002,0.255,0.9836969696969696,2001-12-31
Venezuela,2002,0.255,0.9836969696969696,2002-01-01
Venezuela,2003,0.247,0.9836969696969696,2002-12-31
Venezuela,2003,0.247,0.9836969696969696,2003-01-01
Venezuela,2004,0.22,0.9836969696969696,2003-12-31
Venezuela,2004,0.22,0.9836969696969696,2004-01-01
Venezuela,2005,0.183,0.9688180764774045,2004-12-31
Venezuela,2005,0.183,0.9688180764774045,2005-01-01
Venezuela,2006,0.171,0.9688180764774045,2005-12-31
Venezuela,2006,0.171,0.9688180764774045,2006-01-01
Venezuela,2007,0.167,0.9688180764774045,2006-12-31
Venezuela,2007,0.167,0.9688180764774045,2007-01-01
Venezuela,2008,0.163,0.9688180764774045,2007-12-31
Venezuela,2008,0.163,0.9688180764774045,2008-01-01
Venezuela,2009,0.163,0.9688180764774045,2008-12-31
Venezuela,2009,0.163,0.9688180764774045,2009-01-01
Venezuela,2010,0.158,0.9843960396039604,2009-12-31
Venezuela,2010,0.158,0.9843960396039604,2010-01-01
Venezuela,2011,0.154,0.9843960396039604,2010-12-31
Venezuela,2011,0.154,0.9843960396039604,2011-01-01
Venezuela,2012,0.15,0.9843960396039604,2011-12-31
Venezuela,2012,0.15,0.9843960396039604,2012-01-01
Venezuela,2013,0.113,0.9843960396039604,2012-12-31
Venezuela,2013,0.113,0.9843960396039604,2013-01-01
Venezuela,2014,0.103,0.9843960396039604,2013-12-31
Venezuela,2014,0.103,0.9843960396039604,2014-01-01
Venezuela,2015,0.111,0.986,2014-12-31
Venezuela,2015,0.111,0.986,2015-01-01
Venezuela,2016,0.124,0.986,2015-12-31
Venezuela,2016,0.124,0.986,2016-01-01
Venezuela,2017,0.091,0.986,2016-12-31
Venezuela,2017,0.091,0.986,2017-01-01
Venezuela,2018,0.071,0.986,2017-12-31
Venezuela,2018,0.071,0.986,2018-01-01
Venezuela,2019,0.069,0.986,2018-12-31
Venezuela,2019,0.069,0.986,2019-01-01
Venezuela,2020,0.066,0.986,2019-12-31
Venezuela,2020,0.066,0.986,2020-01-01
Venezuela,2021,0.064,0.986,2020-12-31
Venezuela,2021,0.064,0.986,2021-01-01
Venezuela,2022,0.064,0.986,2021-12-31
Venezuela,2022,0.064,0.986,2022-01-01
