"","country","year","country_id","e_regiongeo","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_egaldem","v2x_liberal","v2xcl_rol","v2x_cspart","v2x_jucon","gov_seatshare","rooduijn_government","rooduijn_government_senior","gov_popul_mean","gov_popul_weighted","gov_poppa_mean","gov_poppa_weighted","no_govparties","rooduijn","gov_popul_prime","president","ruth_populism","singleparty_gov","syst","evnt","evnttype","execindp","invexe","date","year_start","year_end","year_interval"
"1134","Mexico",2013,3,17,0.618,0.416,0.49,0.321,0.621,0.61,0.611,0.71,48.2,NA,NA,0.076,0.0873900414937759,NA,NA,2,NA,0.091,"Enrique Peña Nieto","Non-Populist",0,0,1,1,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1135","Mexico",2014,3,17,0.618,0.417,0.488,0.321,0.622,0.611,0.605,0.71,48.2,NA,NA,0.076,0.0873900414937759,NA,NA,2,NA,0.091,"Enrique Peña Nieto","Non-Populist",0,0,1,1,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1136","Mexico",2015,3,17,0.636,0.418,0.488,0.333,0.6,0.619,0.602,0.698,50,NA,NA,0.076,0.08536,NA,NA,2,NA,0.091,"Enrique Peña Nieto","Non-Populist",0,0,1,1,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1137","Mexico",2016,3,17,0.634,0.419,0.486,0.332,0.606,0.619,0.629,0.698,50,NA,NA,0.076,0.08536,NA,NA,2,NA,0.091,"Enrique Peña Nieto","Non-Populist",0,0,1,1,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1138","Mexico",2017,3,17,0.626,0.428,0.474,0.329,0.639,0.637,0.68,0.698,50,NA,NA,0.076,0.08536,NA,NA,2,NA,0.091,"Enrique Peña Nieto","Non-Populist",0,0,1,1,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1139","Mexico",2018,3,17,0.671,0.448,0.467,0.375,0.612,0.642,0.674,0.694,61.2,NA,NA,0.636666666666667,0.786192810457516,NA,NA,3,NA,0.98,"Enrique Peña Nieto",NA,0,0,1,1,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1140","Mexico",2019,3,17,0.671,0.433,0.403,0.388,0.586,0.62,0.518,0.71,61.2,NA,NA,0.636666666666667,0.786192810457516,NA,NA,3,NA,0.98,NA,NA,0,0,1,1,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1141","Mexico",2020,3,17,0.652,0.406,0.384,0.363,0.558,0.62,0.531,0.619,61.2,NA,NA,0.636666666666667,0.786192810457516,NA,NA,3,NA,0.98,NA,NA,0,0,1,1,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1142","Mexico",2021,3,17,0.617,0.371,0.379,0.331,0.53,0.587,0.445,0.529,61.2,NA,NA,0.636666666666667,0.786192810457516,NA,NA,3,NA,0.98,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1143","Mexico",2022,3,17,0.598,0.346,0.358,0.331,0.499,0.586,0.397,0.542,61.2,NA,NA,0.636666666666667,0.786192810457516,NA,NA,3,NA,0.98,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1144","Moldova",1990,126,4,0.427,0.306,0.292,0.327,0.633,0.58,0.63,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"1145","Moldova",1991,126,4,0.467,0.335,0.326,0.348,0.651,0.649,0.63,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,"98",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"1146","Moldova",1992,126,4,0.507,0.369,0.352,0.374,0.687,0.653,0.587,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"98",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"1147","Moldova",1993,126,4,0.511,0.376,0.345,0.366,0.688,0.655,0.587,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,"98",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"1148","Moldova",1994,126,4,0.581,0.42,0.301,0.404,0.686,0.7,0.566,0.82,53.8,NA,NA,0.16,0.16,NA,NA,1,NA,0.16,NA,NA,1,1,1,3,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"1149","Moldova",1995,126,4,0.601,0.423,0.307,0.427,0.657,0.738,0.566,0.759,53.8,NA,NA,0.16,0.16,NA,NA,1,NA,0.16,NA,NA,1,0,0,4,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"1150","Moldova",1996,126,4,0.601,0.422,0.307,0.426,0.657,0.738,0.587,0.759,53.8,NA,NA,0.16,0.16,NA,NA,1,NA,0.16,NA,NA,1,0,1,1,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"1151","Moldova",1997,126,4,0.604,0.424,0.304,0.427,0.657,0.738,0.587,0.759,53.8,NA,NA,0.16,0.16,NA,NA,1,NA,0.16,NA,NA,1,0,0,4,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"1152","Moldova",1998,126,4,0.587,0.437,0.342,0.418,0.712,0.738,0.56,0.759,60.4,NA,NA,0.376333333333333,0.389602649006623,NA,NA,3,NA,0.16,NA,NA,0,0,0,4,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1153","Moldova",1999,126,4,0.593,0.459,0.467,0.422,0.751,0.766,0.626,0.759,60.4,NA,NA,0.376333333333333,0.389602649006623,NA,NA,3,NA,0.16,NA,NA,0,0,0,4,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1154","Moldova",2000,126,4,0.586,0.448,0.381,0.421,0.737,0.777,0.626,0.758,60.4,NA,NA,0.376333333333333,0.389602649006623,NA,NA,3,NA,0.16,NA,NA,0,0,1,1,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"1155","Moldova",2001,126,4,0.529,0.366,0.261,0.39,0.641,0.773,0.466,0.781,70.3,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,1,1,2,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"1156","Moldova",2002,126,4,0.519,0.401,0.256,0.383,0.735,0.77,0.465,0.779,70.3,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,1,1,2,"1",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"1157","Moldova",2003,126,4,0.519,0.401,0.249,0.375,0.735,0.77,0.465,0.779,70.3,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,1,1,2,"1",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"1158","Moldova",2004,126,4,0.525,0.403,0.263,0.38,0.735,0.77,0.465,0.779,70.3,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,0,4,2,"1",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"1159","Moldova",2005,126,4,0.464,0.367,0.261,0.349,0.734,0.767,0.465,0.779,55.4,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,0,4,2,"1",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"1160","Moldova",2006,126,4,0.455,0.36,0.256,0.345,0.734,0.767,0.465,0.779,55.4,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,1,1,2,"1",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"1161","Moldova",2007,126,4,0.454,0.361,0.256,0.344,0.739,0.773,0.497,0.788,55.4,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,0,4,2,"1",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"1162","Moldova",2008,126,4,0.451,0.358,0.256,0.346,0.729,0.766,0.497,0.779,55.4,NA,NA,0.161,0.161,NA,NA,1,NA,0.161,NA,NA,1,0,0,4,2,"1",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"1163","Moldova",2009,126,4,0.478,0.378,0.324,0.359,0.741,0.752,0.597,0.763,100,NA,NA,0.2602,0.221719,NA,NA,5,NA,0.2285,NA,NA,0,0,0,4,2,"1",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"1164","Moldova",2010,126,4,0.638,0.542,0.533,0.478,0.85,0.861,0.784,0.834,58.5,NA,NA,0.221333333333333,0.20234188034188,NA,NA,3,NA,0.143,NA,NA,0,0,0,4,2,"1",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"1165","Moldova",2011,126,4,0.699,0.591,0.584,0.527,0.85,0.864,0.784,0.834,58.5,NA,NA,0.221333333333333,0.20234188034188,NA,NA,3,NA,0.143,NA,NA,0,0,0,4,2,"1",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"1166","Moldova",2012,126,4,0.69,0.586,0.581,0.516,0.854,0.859,0.778,0.838,58.5,NA,NA,0.221333333333333,0.20234188034188,NA,NA,3,NA,0.143,NA,NA,0,0,0,4,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"1167","Moldova",2013,126,4,0.658,0.555,0.533,0.489,0.842,0.82,0.767,0.854,58.5,NA,NA,0.221333333333333,0.20234188034188,NA,NA,3,NA,0.143,NA,NA,0,0,0,4,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1168","Moldova",2014,126,4,0.644,0.54,0.525,0.478,0.835,0.803,0.767,0.854,54.5,NA,NA,0.34,0.334311926605505,NA,NA,3,NA,0.292,NA,NA,0,0,0,4,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1169","Moldova",2015,126,4,0.579,0.488,0.41,0.425,0.837,0.826,0.751,0.852,54.5,NA,NA,0.34,0.334311926605505,NA,NA,3,NA,0.292,NA,NA,0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1170","Moldova",2016,126,4,0.539,0.437,0.353,0.393,0.79,0.813,0.783,0.785,54.5,NA,NA,0.34,0.334311926605505,NA,NA,3,NA,0.292,NA,NA,0,0,1,1,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1171","Moldova",2017,126,4,0.522,0.412,0.324,0.358,0.755,0.797,0.721,0.822,54.5,NA,NA,0.34,0.334311926605505,NA,NA,3,NA,0.292,NA,NA,0,0,1,1,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1172","Moldova",2018,126,4,0.516,0.401,0.303,0.359,0.737,0.811,0.721,0.774,54.5,NA,NA,0.34,0.334311926605505,NA,NA,3,NA,0.292,NA,NA,0,0,0,4,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1173","Moldova",2019,126,4,0.608,0.463,0.396,0.42,0.737,0.821,0.728,0.723,60.4,NA,NA,0.601,0.597125827814569,NA,NA,2,NA,0.627,NA,NA,0,0,0,4,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1174","Moldova",2020,126,4,0.633,0.502,0.424,0.448,0.78,0.776,0.728,0.821,60.4,NA,NA,0.601,0.597125827814569,NA,NA,2,NA,0.627,NA,NA,0,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1175","Moldova",2021,126,4,0.745,0.616,0.6,0.573,0.824,0.83,0.821,0.847,60.4,NA,NA,0.601,0.597125827814569,NA,NA,2,NA,0.627,NA,NA,0,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1176","Moldova",2022,126,4,0.752,0.642,0.674,0.582,0.853,0.888,0.821,0.84,60.4,NA,NA,0.601,0.597125827814569,NA,NA,2,NA,0.627,NA,NA,0,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1177","Montenegro",1998,183,3,0.402,NA,0.307,0.316,0.52,0.838,0.576,0.741,53.8,NA,NA,0.139,0.0984832713754647,NA,NA,3,NA,0.076,NA,NA,0,NA,NA,NA,NA,NA,1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1178","Montenegro",1999,183,3,0.426,0.328,0.322,0.325,0.693,0.838,0.576,0.741,53.8,NA,NA,0.139,0.0984832713754647,NA,NA,3,NA,0.076,NA,NA,0,NA,NA,NA,NA,NA,1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1179","Montenegro",2000,183,3,0.426,0.328,0.322,0.325,0.697,0.838,0.598,0.741,53.8,NA,NA,0.139,0.0984832713754647,NA,NA,3,NA,0.076,NA,NA,0,NA,NA,NA,NA,NA,2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"1180","Montenegro",2001,183,3,0.452,0.341,0.349,0.34,0.692,0.824,0.662,0.741,54.6,NA,NA,0.162,0.121428571428571,NA,NA,3,NA,0.091,NA,NA,0,NA,NA,NA,NA,NA,2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"1181","Montenegro",2002,183,3,0.476,0.357,0.364,0.354,0.696,0.837,0.662,0.741,52.7,NA,NA,0.134,0.108624288425047,NA,NA,2,NA,0.091,NA,NA,0,NA,NA,NA,NA,NA,2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"1182","Montenegro",2003,183,3,0.49,0.368,0.374,0.362,0.697,0.845,0.662,0.741,52.7,NA,NA,0.134,0.108624288425047,NA,NA,2,NA,0.091,NA,NA,0,NA,NA,NA,NA,NA,2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"1183","Montenegro",2004,183,3,0.503,0.377,0.382,0.371,0.697,0.845,0.668,0.741,52.7,NA,NA,0.134,0.108624288425047,NA,NA,2,NA,0.091,NA,NA,0,NA,NA,NA,NA,NA,2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"1184","Montenegro",2005,183,3,0.506,0.379,0.379,0.375,0.697,0.845,0.668,0.741,52.7,NA,NA,0.134,0.108624288425047,NA,NA,2,NA,0.091,NA,NA,0,NA,NA,NA,NA,NA,2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"1185","Montenegro",2006,183,3,0.497,0.373,0.389,0.368,0.702,0.854,0.688,0.741,50.5,NA,NA,0.114,0.105241584158416,NA,NA,3,NA,0.091,NA,NA,0,1,1,5,2,"98",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"1186","Montenegro",2007,183,3,0.49,0.39,0.387,0.37,0.757,0.879,0.752,0.741,50.5,NA,NA,0.114,0.105241584158416,NA,NA,3,NA,0.091,NA,NA,0,1,1,3,2,"1",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"1187","Montenegro",2008,183,3,0.501,0.401,0.409,0.376,0.766,0.879,0.752,0.761,50.5,NA,NA,0.114,0.105241584158416,NA,NA,3,NA,0.091,NA,NA,0,0,0,4,2,"1",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"1188","Montenegro",2009,183,3,0.505,0.405,0.415,0.396,0.769,0.884,0.783,0.761,59.2,NA,NA,0.105,0.105967905405405,NA,NA,4,NA,0.091,NA,NA,0,0,0,4,2,"1",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"1189","Montenegro",2010,183,3,0.505,0.406,0.412,0.396,0.769,0.888,0.783,0.761,59.2,NA,NA,0.105,0.105967905405405,NA,NA,4,NA,0.091,NA,NA,0,0,0,4,2,"1",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"1190","Montenegro",2011,183,3,0.505,0.405,0.412,0.396,0.772,0.889,0.783,0.761,59.2,NA,NA,0.105,0.105967905405405,NA,NA,4,NA,0.091,NA,NA,0,0,0,4,2,"1",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
"1191","Montenegro",2012,183,3,0.502,0.404,0.413,0.394,0.772,0.889,0.783,0.761,53.2,NA,NA,0.174,0.129567669172932,NA,NA,4,NA,0.088,NA,NA,0,0,0,4,2,"1",2012-01-01,2012-01-01,2012-12-31,2012-01-01 UTC--2012-12-31 UTC
"1192","Montenegro",2013,183,3,0.477,0.378,0.39,0.377,0.743,0.906,0.739,0.761,53.2,NA,NA,0.174,0.129567669172932,NA,NA,4,NA,0.088,NA,NA,0,0,1,1,2,"1",2013-01-01,2013-01-01,2013-12-31,2013-01-01 UTC--2013-12-31 UTC
"1193","Montenegro",2014,183,3,0.469,0.373,0.385,0.372,0.743,0.906,0.739,0.761,53.2,NA,NA,0.174,0.129567669172932,NA,NA,4,NA,0.088,NA,NA,0,0,0,4,2,"1",2014-01-01,2014-01-01,2014-12-31,2014-01-01 UTC--2014-12-31 UTC
"1194","Montenegro",2015,183,3,0.469,0.376,0.385,0.376,0.75,0.906,0.739,0.761,53.2,NA,NA,0.174,0.129567669172932,NA,NA,4,NA,0.088,NA,NA,0,0,0,4,2,"1",2015-01-01,2015-01-01,2015-12-31,2015-01-01 UTC--2015-12-31 UTC
"1195","Montenegro",2016,183,3,0.466,0.369,0.388,0.374,0.74,0.893,0.739,0.761,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,0,0,4,2,"1",2016-01-01,2016-01-01,2016-12-31,2016-01-01 UTC--2016-12-31 UTC
"1196","Montenegro",2017,183,3,0.45,0.361,0.355,0.359,0.745,0.888,0.77,0.775,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,0,0,4,2,"1",2017-01-01,2017-01-01,2017-12-31,2017-01-01 UTC--2017-12-31 UTC
"1197","Montenegro",2018,183,3,0.462,0.364,0.356,0.373,0.732,0.867,0.709,0.775,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,0,0,4,2,"1",2018-01-01,2018-01-01,2018-12-31,2018-01-01 UTC--2018-12-31 UTC
"1198","Montenegro",2019,183,3,0.462,0.363,0.359,0.36,0.726,0.864,0.747,0.775,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,0,0,4,2,"1",2019-01-01,2019-01-01,2019-12-31,2019-01-01 UTC--2019-12-31 UTC
"1199","Montenegro",2020,183,3,0.481,0.38,0.402,0.399,0.744,0.817,0.743,0.801,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,0,0,4,2,"1",2020-01-01,2020-01-01,2020-12-31,2020-01-01 UTC--2020-12-31 UTC
"1200","Montenegro",2021,183,3,0.507,0.41,0.423,0.411,0.778,0.872,0.693,0.776,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,NA,NA,NA,NA,NA,2021-01-01,2021-01-01,2021-12-31,2021-01-01 UTC--2021-12-31 UTC
"1201","Montenegro",2022,183,3,0.501,0.404,0.389,0.401,0.77,0.893,0.701,0.771,43.2,NA,NA,0.088,0.088,NA,NA,1,NA,0.088,NA,NA,1,NA,NA,NA,NA,NA,2022-01-01,2022-01-01,2022-12-31,2022-01-01 UTC--2022-12-31 UTC
"1202","Netherlands",1990,91,1,0.863,0.815,0.794,0.78,0.961,0.978,0.89,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1990-01-01,1990-01-01,1990-12-31,1990-01-01 UTC--1990-12-31 UTC
"1203","Netherlands",1991,91,1,0.863,0.815,0.794,0.78,0.961,0.978,0.89,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1991-01-01,1991-01-01,1991-12-31,1991-01-01 UTC--1991-12-31 UTC
"1204","Netherlands",1992,91,1,0.863,0.815,0.794,0.78,0.961,0.978,0.89,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1992-01-01,1992-01-01,1992-12-31,1992-01-01 UTC--1992-12-31 UTC
"1205","Netherlands",1993,91,1,0.863,0.815,0.794,0.785,0.961,0.978,0.89,0.949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,2,"1",1993-01-01,1993-01-01,1993-12-31,1993-01-01 UTC--1993-12-31 UTC
"1206","Netherlands",1994,91,1,0.861,0.814,0.787,0.787,0.961,0.978,0.89,0.949,61.4,"Non-Populist","Non-populist",0.106333333333333,0.0990586319218241,1.36641904711723,1.44105711744352,3,0,0.073,"Kok","Non-Populist",0,0,0,4,2,"1",1994-01-01,1994-01-01,1994-12-31,1994-01-01 UTC--1994-12-31 UTC
"1207","Netherlands",1995,91,1,0.861,0.814,0.787,0.789,0.961,0.978,0.89,0.949,61.4,"Non-Populist","Non-populist",0.106333333333333,0.0990586319218241,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,1,1,2,"1",1995-01-01,1995-01-01,1995-12-31,1995-01-01 UTC--1995-12-31 UTC
"1208","Netherlands",1996,91,1,0.861,0.814,0.787,0.789,0.961,0.978,0.89,0.949,61.4,"Non-Populist","Non-populist",0.106333333333333,0.0990586319218241,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,0,4,2,"1",1996-01-01,1996-01-01,1996-12-31,1996-01-01 UTC--1996-12-31 UTC
"1209","Netherlands",1997,91,1,0.856,0.81,0.781,0.783,0.961,0.978,0.89,0.949,61.4,"Non-Populist","Non-populist",0.106333333333333,0.0990586319218241,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,0,4,2,"1",1997-01-01,1997-01-01,1997-12-31,1997-01-01 UTC--1997-12-31 UTC
"1210","Netherlands",1998,91,1,0.848,0.799,0.772,0.773,0.961,0.978,0.89,0.949,64.6,"Non-Populist","Non-populist",0.106333333333333,0.0873962848297214,1.36641904711723,1.60779747509919,3,0,0.073,"Kok","Non-Populist",0,0,0,4,2,"1",1998-01-01,1998-01-01,1998-12-31,1998-01-01 UTC--1998-12-31 UTC
"1211","Netherlands",1999,91,1,0.865,0.817,0.791,0.793,0.961,0.978,0.89,0.949,64.6,"Non-Populist","Non-populist",0.106333333333333,0.0873962848297214,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,1,1,2,"1",1999-01-01,1999-01-01,1999-12-31,1999-01-01 UTC--1999-12-31 UTC
"1212","Netherlands",2000,91,1,0.856,0.808,0.781,0.787,0.961,0.978,0.89,0.949,64.6,"Non-Populist","Non-populist",0.106333333333333,0.0873962848297214,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,1,1,2,"1",2000-01-01,2000-01-01,2000-12-31,2000-01-01 UTC--2000-12-31 UTC
"1213","Netherlands",2001,91,1,0.856,0.808,0.776,0.787,0.961,0.978,0.89,0.949,64.6,"Non-Populist","Non-populist",0.106333333333333,0.0873962848297214,NA,NA,3,NA,0.073,"Kok","Non-Populist",0,0,0,4,2,"1",2001-01-01,2001-01-01,2001-12-31,2001-01-01 UTC--2001-12-31 UTC
"1214","Netherlands",2002,91,1,0.852,0.804,0.771,0.784,0.961,0.978,0.854,0.949,62,"Populist","Non-populist",0.326666666666667,0.29325,NA,NA,3,0,0.116,"Balkenende","Non-Populist",0,0,1,1,2,"2",2002-01-01,2002-01-01,2002-12-31,2002-01-01 UTC--2002-12-31 UTC
"1215","Netherlands",2003,91,1,0.861,0.813,0.789,0.787,0.961,0.978,0.854,0.949,48,"Non-Populist","Non-populist",0.0745,0.07483125,2.46048188209534,2.48712396124999,2,0,0.076,"Balkenende","Non-Populist",0,0,0,4,2,"2",2003-01-01,2003-01-01,2003-12-31,2003-01-01 UTC--2003-12-31 UTC
"1216","Netherlands",2004,91,1,0.862,0.813,0.79,0.787,0.961,0.978,0.854,0.949,48,"Non-Populist","Non-populist",0.0745,0.07483125,NA,NA,2,NA,0.076,"Balkenende","Non-Populist",0,0,0,4,2,"2",2004-01-01,2004-01-01,2004-12-31,2004-01-01 UTC--2004-12-31 UTC
"1217","Netherlands",2005,91,1,0.862,0.813,0.79,0.787,0.961,0.978,0.854,0.949,48,"Non-Populist","Non-populist",0.0745,0.07483125,NA,NA,2,NA,0.076,"Balkenende","Non-Populist",0,0,1,1,2,"2",2005-01-01,2005-01-01,2005-12-31,2005-01-01 UTC--2005-12-31 UTC
"1218","Netherlands",2006,91,1,0.866,0.818,0.794,0.796,0.961,0.978,0.854,0.949,49.3,"Non-Populist","Non-populist",0.0895,0.0880486815415822,1.97421503067017,2.03946095789664,2,0,0.076,"Balkenende","Non-Populist",0,0,1,1,2,"2",2006-01-01,2006-01-01,2006-12-31,2006-01-01 UTC--2006-12-31 UTC
"1219","Netherlands",2007,91,1,0.872,0.826,0.794,0.804,0.96,0.978,0.898,0.949,49.3,"Non-Populist","Non-populist",0.0895,0.0880486815415822,NA,NA,2,NA,0.076,"Balkenende","Non-Populist",0,0,0,4,2,"2",2007-01-01,2007-01-01,2007-12-31,2007-01-01 UTC--2007-12-31 UTC
"1220","Netherlands",2008,91,1,0.872,0.826,0.791,0.803,0.96,0.978,0.898,0.949,49.3,"Non-Populist","Non-populist",0.0895,0.0880486815415822,NA,NA,2,NA,0.076,"Balkenende","Non-Populist",0,0,1,1,2,"2",2008-01-01,2008-01-01,2008-12-31,2008-01-01 UTC--2008-12-31 UTC
"1221","Netherlands",2009,91,1,0.872,0.826,0.791,0.803,0.96,0.978,0.898,0.949,49.3,"Non-Populist","Non-populist",0.0895,0.0880486815415822,NA,NA,2,NA,0.076,"Balkenende","Non-Populist",0,0,0,4,2,"2",2009-01-01,2009-01-01,2009-12-31,2009-01-01 UTC--2009-12-31 UTC
"1222","Netherlands",2010,91,1,0.873,0.827,0.795,0.8,0.962,0.978,0.858,0.949,50.7,"Populist","Non-populist",0.380666666666667,0.367500986193294,4.97365458806356,4.82387397792447,3,0,0.109,"Rutte","Non-Populist",0,0,0,4,2,"2",2010-01-01,2010-01-01,2010-12-31,2010-01-01 UTC--2010-12-31 UTC
"1223","Netherlands",2011,91,1,0.874,0.828,0.805,0.8,0.962,0.978,0.858,0.949,50.7,"Populist","Non-populist",0.380666666666667,0.367500986193294,NA,NA,3,NA,0.109,"Rutte","Non-Populist",0,0,0,4,2,"2",2011-01-01,2011-01-01,2011-12-31,2011-01-01 UTC--2011-12-31 UTC
